USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
5022,1970,Male,"over $150,000",Married (w/kids),Doctoral Degree,Republican,Yes,Yes,,Yes,,No,Public,No,,,Yes,,No,Yes,,Study first,,Yes,,,Receiving,,,,,,,,,Happy,,,No,,,,,,,,,,,Yes,,,Yes,,,,Yes,,Yes,Yes,,,,Mac,,,,,,,Yes,,Yes,,,Yes,,,No,,No,,No,Yes,,,,Yes,No,,,,,,,,,,No,,Yes,,No,,,,
5024,1966,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Democrat,,,No,,Yes,Yes,Public,No,,,Yes,Yes,No,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Pragmatist,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
5025,1962,Male,"$50,000 - $74,999",Married (w/kids),Associate's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,TMI,No,No,,,,,,,No,Demanding,Yes,PC,No,Cautious,No,Yes!,No,Space,Yes,,,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,No,No,,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,No,No,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes
5026,1995,Female,"over $150,000",Single (no kids),Current K-12,Democrat,,Yes,,No,No,Yes,Public,No,Yes,Yes,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,No,No,Idealist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,Yes,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
5027,NA,Male,"under $25,000",Domestic Partners (no kids),Current K-12,Republican,Yes,Yes,No,No,Yes,Yes,Public,Yes,No,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,Yes,Receiving,No,Yes,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,TMI,No,Yes,Tunes,Technology,No,Yes,No,Yes,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,Yes,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes
5028,1988,Male,"$25,001 - $50,000",Married (no kids),Master's Degree,Democrat,No,No,No,Yes,No,No,Public,No,No,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,People,Yes,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,,No,,,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,,No,No,No,Yes,Yes,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5029,1985,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,No,Yes,Yes,Receiving,No,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,No,No,TMI,No,No,Tunes,People,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Socialize,Yes,In-person,Yes,Yes,Yes,No,Grrr people,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5032,1992,Male,"$25,001 - $50,000",Single (no kids),,Republican,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,,Study first,,,No,Yes,Receiving,No,No,,No,Yes,,,No,,,No,Yes,,P.M.,Yes,,,Yes,,Yes,No,Yes,No,No,,No,No,Tunes,,No,,Yes,,Yes,Supportive,No,PC,Yes,Cautious,,Yes!,Yes,Space,Yes,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,,Optimist,,No,Yes,No,Yes,Nope,Yes,No,No,Yes,,No,Only-child,,No,No
5033,1997,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Republican,No,,No,No,No,Yes,Public,Yes,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Odd hours,No,Happy,No,No,No,No,P.M.,Yes,Start,No,No,Circumstances,No,Yes,Yes,No,Yes,Mysterious,No,No,Talk,Technology,No,Yes,No,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,,Socialize,No,Online,No,Yes,Yes,Yes,Grrr people,,No,Yes,No,No,No,No,Yes,No,No,No,No,Own,Pessimist,Dad,No,No,No,No,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes
5034,1990,Male,"$25,001 - $50,000",,Bachelor's Degree,Democrat,,,,,,,,No,No,No,,Yes,Yes,Yes,,Try first,Yes,Yes,Yes,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,1963,Female,"$75,000 - $100,000",Married (no kids),Associate's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Odd hours,Yes,Happy,No,Yes,No,No,A.M.,Yes,Start,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,No,Yes,Grrr people,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
5036,1979,Male,,,Bachelor's Degree,Democrat,Yes,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,No,No,Receiving,Yes,No,Idealist,Yes,Yes,Cool headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,No,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,Yes,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,No,No,,,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,No,Check!,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
5037,1998,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,,,,,,,,Yes,No,No,Yes,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,1996,Male,"under $25,000",Single (no kids),High School Diploma,Democrat,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,Standard hours,,,,,,,,,End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,1953,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Republican,,No,No,Yes,No,Yes,Public,,No,No,No,No,Yes,Yes,Science,,,,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,,Standard hours,No,Happy,,Yes,No,Yes,,Yes,,,,,,No,No,No,No,,No,Yes,Tunes,Technology,No,Yes,,,,,No,,No,Cautious,No,Umm...,No,Space,No,,,Yes,Yes,Yes,,No,No,,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Rent,Optimist,,No,Yes,,Yes,Nope,No,Yes,No,No,Yes,,Yes,,No,
5041,1989,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,,,,,,,Yes,,Yes,End,,No,,,,,Yes,,Mysterious,,,,,No,Yes,,Yes,No,,,PC,Yes,,No,,,,,,,No,Yes,Yes,Yay people!,,No,No,No,No,No,Yes,,No,No,,Yes,,Optimist,Dad,,No,No,Yes,,,,,,,,,,No,
5042,1957,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,Republican,No,No,No,No,Yes,Yes,Public,No,Yes,No,No,No,No,No,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,Technology,Yes,No,No,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,Yes,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Rent,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
5043,1970,Male,"$25,001 - $50,000",Single (no kids),Associate's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Start,Yes,Yes,Me,No,Yes,No,Yes,Yes,Mysterious,Yes,No,Talk,Technology,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,1998,Male,"under $25,000",Single (no kids),Current K-12,Republican,Yes,Yes,No,No,No,No,Public,No,No,No,Yes,No,No,Yes,Art,Try first,Yes,Yes,Yes,,,,Yes,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,No,No,Yes,P.M.,Yes,End,Yes,No,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,People,Yes,No,Yes,Yes,No,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Own,Pessimist,Dad,No,No,No,No,Nope,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5045,NA,,,,,Republican,,,,,,,,Yes,,,,No,Yes,,,,,,,,Giving,Yes,,,No,No,,,,,No,,,Yes,,,,Yes,No,,,,,Yes,,,,,Tunes,People,,Yes,Yes,,,,No,,,,No,Umm...,,Space,,,,,Yes,,,,No,No,Yes,No,Yes,,Yes,,,,,,,,,,No,,,Yes,,No,No,No,Yes,,Yes,No,No
5046,1996,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,,Yes,No,No,No,Yes,Public,Yes,,,,,,,,Try first,No,No,No,No,Receiving,Yes,No,,No,No,Hot headed,Standard hours,No,Happy,No,Yes,No,No,A.M.,Yes,Start,No,Yes,Circumstances,No,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,No,Risk-friendly,No,Yes!,No,Socialize,No,Online,No,Yes,No,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,Yes,No,,,No,Own,Optimist,Dad,No,No,No,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
5048,1995,Male,,,Current K-12,Democrat,,Yes,Yes,No,No,Yes,Public,No,Yes,Yes,Yes,No,Yes,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,No,Hot headed,Odd hours,,Right,No,Yes,No,No,P.M.,No,Start,No,No,Circumstances,,No,No,Yes,No,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Mom,No,No,No,Yes,Nope,No,No,No,No,No,Yes,Yes,Yes,No,Yes
5049,1983,Female,"under $25,000",Single (no kids),Bachelor's Degree,Democrat,No,Yes,,No,No,Yes,Public,No,Yes,No,,,Yes,,,Study first,Yes,No,,No,,Yes,No,,No,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,No,Yes,Supportive,Yes,Mac,Yes,Cautious,Yes,,No,Space,No,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,1945,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,,,,,,No,Public,,,,,,,,,,,,,,,,No,,No,No,,,,,,,,,P.M.,Yes,Start,Yes,No,,No,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,Grrr people,,,,,,No,No,No,,No,Yes,,Own,,,No,,,,,,,,,,,,,,
5051,1968,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Democrat,,,,,,,,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yay people!,,,,,Yes,No,,Yes,No,Yes,No,No,Own,,,,,,,,,,,,,,,,,
5053,1958,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,,,,,,,,,,,,,,,,,,,,,,,,,Risk-friendly,,,No,,,,,,,,,Yes,No,No,Yes,No,No,No,No,Yes,,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
5054,1984,Male,,Single (no kids),,Republican,,No,,,,,,No,No,,,,,,,,,,,,,,Yes,,,,,Standard hours,No,Right,No,Yes,No,Yes,P.M.,,,Yes,No,Circumstances,,,,,,,,,,,No,Yes,,,Yes,Demanding,No,,,,No,Umm...,,,,Online,,No,No,,,,,,,,,,No,,,No,No,,,,No,No,,,,,,,,,,,,,
5055,NA,Male,,,,Democrat,,,,,,,,Yes,Yes,No,,,Yes,Yes,,Study first,,,,No,Giving,Yes,No,,,,Hot headed,Standard hours,,Happy,,,,Yes,P.M.,,Start,,No,,Yes,No,,Yes,,,No,,Tunes,,Yes,Yes,,,No,,,PC,,,,Yes!,No,,Yes,,,,,,,,,Yes,,,Yes,,,,,,,Own,,Dad,,No,,Yes,,,,No,Yes,,Yes,Yes,,Yes,
5056,1977,Male,"$75,000 - $100,000",Single (no kids),High School Diploma,Democrat,No,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,No,Yes,Idealist,Yes,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,No,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,Yes,Talk,People,Yes,Yes,Yes,,No,Demanding,Yes,Mac,No,Cautious,No,Yes!,No,Space,No,,,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5057,1973,Female,"$100,001 - $150,000",Married (no kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talk,Technology,No,No,No,Yes,No,Supportive,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimist,Mom,,No,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Only-child,No,No,No
5061,1982,Male,"$75,000 - $100,000",Married (w/kids),,Republican,,,,,,,,,,,Yes,Yes,No,Yes,Science,Study first,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,Own,Pessimist,Dad,No,,No,Yes,Check!,Yes,,No,Yes,Yes,No,Yes,,No,
5063,1979,Female,"over $150,000",Married (w/kids),High School Diploma,Democrat,No,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Try first,No,Yes,Yes,Yes,Giving,No,,,,,Hot headed,Standard hours,No,Happy,No,Yes,Yes,No,P.M.,Yes,End,Yes,No,Me,Yes,Yes,,,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,No,Demanding,Yes,Mac,No,,,Yes!,,Socialize,,,,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Rent,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
5064,1997,Female,"$25,001 - $50,000",,Current K-12,Democrat,No,Yes,No,No,No,No,Public,Yes,Yes,No,No,No,No,Yes,Science,Study first,No,No,No,Yes,Giving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,No,End,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,No,Demanding,No,PC,Yes,Cautious,Yes,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Rent,Optimist,,No,No,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,
5065,1961,Female,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,Only-child,,Yes,
5066,1951,Female,"$25,001 - $50,000",Single (no kids),Master's Degree,Republican,,Yes,No,Yes,Yes,Yes,Public,No,No,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,No,Hot headed,Odd hours,No,Happy,No,No,No,No,P.M.,Yes,Start,No,Yes,Me,,No,No,No,Yes,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Own,Pessimist,Mom,,Yes,No,No,Nope,Yes,Yes,No,Yes,No,No,Only-child,Yes,Yes,No
5068,1971,Male,"$75,000 - $100,000",Married (no kids),Master's Degree,Republican,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,No,Yes,Yes,Giving,No,No,Idealist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,,Start,No,Yes,,No,No,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Umm...,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Rent,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,,,,No
5069,1981,Male,"$75,000 - $100,000",Single (no kids),High School Diploma,Democrat,,,,,No,Yes,Private,No,Yes,Yes,Yes,No,No,Yes,Art,,,,,,,,,,,,Cool headed,Odd hours,,,,,,,,Yes,Start,Yes,No,Me,Yes,No,Yes,No,Yes,Mysterious,Yes,No,Talk,People,No,Yes,No,No,No,Supportive,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,No,Yes,,,,,,,,,,,,,,,,Optimist,Dad,No,No,No,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,
5070,1995,Male,,Domestic Partners (no kids),Current K-12,Republican,,,,,,,,,,,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,P.M.,No,,Yes,No,Circumstances,No,Yes,No,No,No,TMI,No,,Tunes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,1951,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Democrat,,Yes,No,No,,,,,,,No,No,No,Yes,Art,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,,Yes,No,,Yes,No,No,Yes,No,TMI,No,No,Talk,People,Yes,No,No,No,Yes,Supportive,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,
5073,1962,Male,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Republican,,No,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Me,Yes,No,No,Yes,No,Mysterious,No,No,Talk,People,Yes,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
5074,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,,,,,,,,,Yes,Yes,No,No,,Yes,,,Yes,Yes,,,Receiving,Yes,Yes,,No,,,,,,,Yes,,,,,,,No,,,,,,,,,,,,No,,,No,No,,,PC,,,Yes,Yes!,,,,,,,,,,,No,,,,No,Yes,Yes,No,No,No,No,,Optimist,Mom,,No,Yes,Yes,,No,No,No,Yes,Yes,No,Yes,Yes,No,No
5075,1995,Female,"$75,000 - $100,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,No,No,Yes,No,Private,,No,No,Yes,No,Yes,Yes,Art,Try first,No,No,Yes,No,Giving,,Yes,Pragmatist,No,Yes,Hot headed,Odd hours,No,Happy,No,No,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,No,Mac,Yes,Cautious,Yes,Umm...,Yes,Space,No,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Rent,Pessimist,Dad,No,No,No,,,Yes,No,Yes,Yes,No,No,,,,No
5076,1991,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,Yes,,,,,,,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,
5077,1985,Male,"$75,000 - $100,000",Single (w/kids),Associate's Degree,Republican,Yes,Yes,No,Yes,No,No,Private,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,No,Giving,Yes,Yes,Idealist,Yes,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,Yes,No,TMI,No,No,Talk,Technology,No,Yes,Yes,Yes,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,Yes
5078,1993,Male,"under $25,000",Single (no kids),High School Diploma,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Tunes,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,Rent,,,,,,,,,,,,,,,,,
5082,1999,Female,,Single (no kids),Current K-12,Democrat,Yes,No,No,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,No,Yes,Receiving,No,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes
5083,1995,Male,"over $150,000",Single (no kids),Current K-12,Republican,,,,,,,,,,,,,,,,,,,No,,Receiving,Yes,,,No,Yes,,,,,,,,,P.M.,Yes,End,Yes,No,Me,Yes,Yes,,Yes,No,Mysterious,,,Tunes,People,,,No,Yes,No,Supportive,No,PC,No,Cautious,No,Umm...,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Own,Optimist,Dad,Yes,No,No,Yes,Nope,Yes,No,Yes,Yes,,Yes,Yes,No,,Yes
5085,1999,Male,,Single (no kids),Current K-12,Democrat,Yes,No,No,No,Yes,No,Public,No,No,Yes,No,No,Yes,,Science,Try first,Yes,Yes,Yes,Yes,Receiving,No,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,No,Yes,No,No,A.M.,,,,,,,Yes,No,Yes,No,TMI,No,No,,,,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,,,,,,,No,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,No,,,,No,Yes,Yes,No,Yes,Yes
